82.9934 85.9934 76.994
14.9997 92.9964 34.9988
85.994 91.9939 48.9967
20.9978 61.9927 26.997
89.9946 58.9967 62.9963
25.9978 39.9963 25.9977


82.9803 85.9802 76.9819
14.9991 92.9893 34.9964
85.9821 91.9818 48.9902
20.9934 61.9782 26.991
89.9839 58.9902 62.989
25.9933 39.989 25.9931


82.9605 85.9605 76.9637
14.9982 92.9786 34.9929
85.9643 91.9637 48.9803
20.9867 61.9563 26.9819
89.9679 58.9804 62.9779
25.9866 39.978 25.9862


82.9342 85.9341 76.9395
14.9969 92.9643 34.9881
85.9404 91.9394 48.9672
20.9778 61.9272 26.9698
89.9464 58.9674 62.9632
25.9776 39.9633 25.977


82.9013 85.9011 76.9093
14.9954 92.9464 34.9821
85.9106 91.9091 48.9508
20.9667 61.8907 26.9547
89.9197 58.951 62.9448
25.9664 39.9449 25.9655


82.8618 85.8616 76.8729
14.9936 92.925 34.975
85.8749 91.8727 48.931
20.9534 61.847 26.9366
89.8875 58.9314 62.9227
25.9529 39.9229 25.9517


82.8156 85.8154 76.8305
14.9914 92.9001 34.9667
85.8331 91.8303 48.908
20.9379 61.7959 26.9155
89.8499 58.9086 62.8969
25.9372 39.8971 25.9355


82.7629 85.7626 76.782
14.989 92.8716 34.9572
85.7854 91.7817 48.8817
20.9201 61.7376 26.8913
89.807 58.8824 62.8674
25.9192 39.8677 25.917


82.7035 85.7031 76.7274
14.9862 92.8395 34.9465
85.7316 91.7271 48.8521
20.9001 61.6719 26.8641
89.7587 58.8529 62.8342
25.899 39.8345 25.8962


82.6374 85.637 76.6667
14.9832 92.8039 34.9347
85.6719 91.6663 48.8192
20.8779 61.5989 26.8339
89.7049 58.8202 62.7973
25.8765 39.7976 25.8731


82.5647 85.5642 76.5999
14.9799 92.7648 34.9216
85.6061 91.5994 48.7829
20.8534 61.5185 26.8006
89.6457 58.7841 62.7566
25.8516 39.7569 25.8476


82.4854 85.4847 76.527
14.9762 92.7222 34.9075
85.5343 91.5264 48.7434
20.8267 61.4307 26.7642
89.5811 58.7447 62.7122
25.8245 39.7125 25.8198


82.3993 85.3985 76.4478
14.9723 92.6761 34.8921
85.4565 91.4473 48.7005
20.7978 61.3356 26.7248
89.5111 58.702 62.6641
25.7951 39.6643 25.7895


82.3065 85.3056 76.3626
14.9681 92.6264 34.8756
85.3726 91.3619 48.6542
20.7665 61.2331 26.6823
89.4355 58.6559 62.6122
25.7634 39.6123 25.7569


82.207 85.2059 76.2711
14.9635 92.5733 34.8579
85.2827 91.2704 48.6047
20.7331 61.1232 26.6368
89.3545 58.6065 62.5565
25.7293 39.5565 25.7219


82.1007 85.0995 76.1734
14.9588 92.5168 34.8391
85.1866 91.1727 48.5517
20.6973 61.0059 26.5882
89.268 58.5538 62.497
25.6929 39.4968 25.6845


81.9876 84.9862 76.0695
14.9537 92.4568 34.8191
85.0845 91.0688 48.4954
20.6593 60.8811 26.5365
89.1759 58.4976 62.4337
25.6541 39.4333 25.6447


81.8677 84.8662 75.9593
14.9483 92.3933 34.7981
84.9762 90.9587 48.4357
20.619 60.7488 26.4817
89.0783 58.4381 62.3667
25.613 39.366 25.6025


81.741 84.7393 75.8428
14.9427 92.3265 34.7758
84.8618 90.8423 48.3726
20.5764 60.6091 26.4237
88.9751 58.3751 62.2957
25.5694 39.2946 25.5578


81.6074 84.6055 75.72
14.9368 92.2562 34.7525
84.7412 90.7196 48.3062
20.5315 60.4618 26.3627
88.8663 58.3087 62.221
25.5235 39.2194 25.5106


81.4669 84.4648 75.5909
14.9306 92.1826 34.728
84.6144 90.5907 48.2363
20.4843 60.307 26.2985
88.7519 58.2389 62.1423
25.4751 39.1402 25.4609


81.3195 84.3171 75.4554
14.9241 92.1055 34.7024
84.4814 90.4554 48.163
20.4347 60.1446 26.2312
88.6318 58.1657 62.0598
25.4242 39.057 25.4087


81.1651 84.1625 75.3135
14.9174 92.0252 34.6758
84.3422 90.3137 48.0862
20.3829 59.9746 26.1607
88.5061 58.0889 61.9734
25.3709 38.9698 25.354


81.0037 84.0008 75.1651
14.9104 91.9415 34.648
84.1967 90.1657 48.006
20.3287 59.797 26.087
88.3746 58.0086 61.883
25.3151 38.8785 25.2967


80.8352 83.8321 75.0103
14.9032 91.8545 34.6192
84.045 90.0113 47.9223
20.2721 59.6117 26.0102
88.2374 57.9249 61.7887
25.2568 38.783 25.2369


80.6597 83.6563 74.8489
14.8957 91.7642 34.5892
83.8869 89.8504 47.8351
20.2132 59.4186 25.9301
88.0943 57.8375 61.6904
25.196 38.6835 25.1744


80.477 83.4733 74.6811
14.888 91.6707 34.5582
83.7224 89.6831 47.7444
20.1519 59.2179 25.8468
87.9455 57.7467 61.5881
25.1326 38.5798 25.1093


80.2872 83.2831 74.5066
14.88 91.5739 34.5262
83.5516 89.5092 47.6502
20.0882 59.0093 25.7603
87.7908 57.6522 61.4817
25.0666 38.4718 25.0416


80.0901 83.0857 74.3254
14.8718 91.4739 34.4931
83.3743 89.3289 47.5524
20.0221 58.7929 25.6705
87.6302 57.5541 61.3713
24.9979 38.3596 24.9711


79.8858 82.881 74.1376
14.8634 91.3707 34.4589
83.1907 89.1419 47.4511
